analysis_version,population,tour,slam,model,dimension,group_value,bin_index,bin_lower,bin_upper,bin_upper_inclusive,calibration_matches,mean_favorite_probability,favorite_win_rate,calibration_error
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2001,2,0.7,0.8,False,12,0.7491213045837987,0.8333333333333334,0.0842120287495347
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2001,3,0.8,0.9,False,7,0.8225276376590148,0.8571428571428571,0.034615219483842274
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2001,4,0.9,1.0,True,1,0.9003469369800512,1.0,0.0996530630199488
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2002,0,0.5,0.6,False,62,0.5455991984103191,0.5,-0.04559919841031912
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2002,1,0.6,0.7,False,39,0.647253868825047,0.6410256410256411,-0.006228227799405905
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2002,2,0.7,0.8,False,16,0.7322808492818537,0.9375,0.20521915071814634
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2002,3,0.8,0.9,False,5,0.8425325273902999,0.8,-0.04253252739029989
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2003,0,0.5,0.6,False,75,0.5366328183010521,0.6266666666666667,0.09003384836561457
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2003,1,0.6,0.7,False,29,0.6484987314658341,0.7931034482758621,0.14460471681002796
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2003,2,0.7,0.8,False,18,0.7406745443515724,0.9444444444444444,0.203769900092872
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2003,3,0.8,0.9,False,1,0.8407615543305025,0.0,-0.8407615543305025
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2004,0,0.5,0.6,False,70,0.5449957602554958,0.6142857142857143,0.06928995403021854
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2004,1,0.6,0.7,False,36,0.6447953367705689,0.7222222222222222,0.07742688545165333
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2004,2,0.7,0.8,False,16,0.7472879930701797,1.0,0.2527120069298203
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2004,3,0.8,0.9,False,4,0.8239391905739539,1.0,0.17606080942604607
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2005,0,0.5,0.6,False,72,0.5413169586415076,0.5972222222222222,0.05590526358071457
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2005,1,0.6,0.7,False,24,0.6379396588903795,0.875,0.2370603411096205
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2005,2,0.7,0.8,False,16,0.7347062541545831,0.875,0.14029374584541687
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2005,3,0.8,0.9,False,10,0.8412976594238805,1.0,0.15870234057611954
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2006,0,0.5,0.6,False,73,0.5467534764446489,0.5616438356164384,0.014890359171789491
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2006,1,0.6,0.7,False,27,0.636934440318023,0.8148148148148148,0.17788037449679173
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2006,2,0.7,0.8,False,17,0.7520132126459376,0.7647058823529411,0.012692669707003557
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2006,3,0.8,0.9,False,7,0.8351209411723703,1.0,0.16487905882762965
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2007,0,0.5,0.6,False,65,0.5462879143534186,0.6461538461538462,0.09986593180042758
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2007,1,0.6,0.7,False,40,0.6403056616173671,0.775,0.1346943383826329
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2007,2,0.7,0.8,False,11,0.747380997939758,1.0,0.252619002060242
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2007,3,0.8,0.9,False,7,0.8420861309877229,1.0,0.1579138690122771
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2008,0,0.5,0.6,False,62,0.5485528028800571,0.7258064516129032,0.1772536487328461
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2008,1,0.6,0.7,False,31,0.6443060128034681,0.7741935483870968,0.12988753558362864
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2008,2,0.7,0.8,False,19,0.7423458465214479,0.8947368421052632,0.1523909955838153
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2008,3,0.8,0.9,False,3,0.8396273261136687,1.0,0.16037267388633125
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2008,4,0.9,1.0,True,1,0.9082801231615567,1.0,0.09171987683844329
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2009,0,0.5,0.6,False,57,0.5467701480111608,0.543859649122807,-0.0029104988883537075
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2009,1,0.6,0.7,False,38,0.6418458032413425,0.8157894736842105,0.17394367044286796
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2009,2,0.7,0.8,False,20,0.740510780749271,1.0,0.259489219250729
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2009,3,0.8,0.9,False,5,0.8315196948730715,1.0,0.16848030512692846
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2010,0,0.5,0.6,False,71,0.543197944040497,0.6056338028169014,0.06243585877640434
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2010,1,0.6,0.7,False,31,0.6483847208768053,0.7741935483870968,0.12580882751029143
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2010,2,0.7,0.8,False,10,0.7391648759361901,0.9,0.16083512406380995
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2010,3,0.8,0.9,False,8,0.8329001197061401,0.875,0.042099880293859915
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2011,0,0.5,0.6,False,58,0.5446744012857515,0.603448275862069,0.05877387457631744
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2011,1,0.6,0.7,False,41,0.6459059428227328,0.7560975609756098,0.11019161815287692
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2011,2,0.7,0.8,False,16,0.7429740471996549,0.9375,0.19452595280034513
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2011,3,0.8,0.9,False,7,0.8313566546629936,1.0,0.16864334533700642
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2012,0,0.5,0.6,False,64,0.5478982632173242,0.59375,0.045851736782675845
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2012,1,0.6,0.7,False,34,0.6442400624692615,0.7941176470588235,0.14987758458956202
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2012,2,0.7,0.8,False,22,0.7397676634943757,0.9090909090909091,0.16932324559653333
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2012,3,0.8,0.9,False,2,0.8306982401844644,1.0,0.16930175981553564
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2013,0,0.5,0.6,False,62,0.5411191452127184,0.6451612903225806,0.1040421451098622
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2013,1,0.6,0.7,False,34,0.6392099638289868,0.7647058823529411,0.12549591852395436
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2013,2,0.7,0.8,False,13,0.7382564801777666,0.8461538461538461,0.10789736597607957
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2013,3,0.8,0.9,False,8,0.8445767987081071,0.875,0.03042320129189291
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2014,0,0.5,0.6,False,63,0.54713434076809,0.6825396825396826,0.13540534177159258
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2014,1,0.6,0.7,False,37,0.6446648266446513,0.8108108108108109,0.16614598416615955
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2014,2,0.7,0.8,False,16,0.7391529448358796,0.6875,-0.051652944835879566
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2014,3,0.8,0.9,False,9,0.8461660759617777,1.0,0.15383392403822227
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2015,0,0.5,0.6,False,50,0.5483526066542329,0.56,0.011647393345767143
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2015,1,0.6,0.7,False,46,0.6484024858142372,0.6956521739130435,0.04724968809880625
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2015,2,0.7,0.8,False,21,0.7398176694998636,0.9523809523809523,0.21256328288108872
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2015,3,0.8,0.9,False,6,0.8447808080636102,1.0,0.15521919193638978
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2016,0,0.5,0.6,False,61,0.5478029172236971,0.6885245901639344,0.1407216729402373
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2016,1,0.6,0.7,False,40,0.6520955788745391,0.825,0.1729044211254609
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2016,2,0.7,0.8,False,15,0.7425486233022155,0.6666666666666666,-0.07588195663554886
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2016,3,0.8,0.9,False,8,0.8482384351174018,1.0,0.15176156488259818
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2017,0,0.5,0.6,False,58,0.5476059996336831,0.6206896551724138,0.07308365553873075
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2017,1,0.6,0.7,False,35,0.6521440893143929,0.8857142857142857,0.23357019639989274
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2017,2,0.7,0.8,False,16,0.7348665130018246,0.875,0.1401334869981754
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2017,3,0.8,0.9,False,7,0.8337985905188282,1.0,0.1662014094811718
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2018,0,0.5,0.6,False,69,0.5494895928693698,0.5797101449275363,0.030220552058166428
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2018,1,0.6,0.7,False,34,0.6409981078934675,0.7352941176470589,0.09429600975359143
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2018,2,0.7,0.8,False,15,0.748052570065711,0.8666666666666667,0.11861409660095568
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2018,3,0.8,0.9,False,8,0.854364152923653,0.875,0.020635847076347025
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2019,0,0.5,0.6,False,66,0.5495002772958807,0.4696969696969697,-0.07980330759891097
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2019,1,0.6,0.7,False,33,0.6412574341945705,0.8181818181818182,0.17692438398724775
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2019,2,0.7,0.8,False,19,0.7420765187606247,0.8947368421052632,0.15266032334463842
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2019,3,0.8,0.9,False,6,0.8352990294642747,0.8333333333333334,-0.00196569613094133
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2021,0,0.5,0.6,False,73,0.5395840201955007,0.6164383561643836,0.07685433596888291
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2021,1,0.6,0.7,False,30,0.6424578857861426,0.7,0.057542114213857354
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2021,2,0.7,0.8,False,16,0.7503568900456465,0.8125,0.06214310995435346
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2021,3,0.8,0.9,False,2,0.8213847606919524,1.0,0.17861523930804757
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2022,0,0.5,0.6,False,82,0.5445220499258067,0.573170731707317,0.028648681781510366
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2022,1,0.6,0.7,False,29,0.642408211874246,0.8275862068965517,0.1851779950223057
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2022,2,0.7,0.8,False,7,0.730025730300634,0.8571428571428571,0.1271171268422231
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2022,3,0.8,0.9,False,4,0.8301040895346818,1.0,0.16989591046531816
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2023,0,0.5,0.6,False,84,0.5467895514068906,0.4880952380952381,-0.05869431331165248
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2023,1,0.6,0.7,False,29,0.6369937569979549,0.8620689655172413,0.22507520851928642
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2023,2,0.7,0.8,False,11,0.7286097677428865,0.7272727272727273,-0.0013370404701592564
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2023,3,0.8,0.9,False,2,0.8304256355347042,1.0,0.16957436446529583
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2024,0,0.5,0.6,False,70,0.5430487578493929,0.5571428571428572,0.01409409929346428
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2024,1,0.6,0.7,False,36,0.646203939346552,0.75,0.10379606065344804
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2024,2,0.7,0.8,False,12,0.7320507157988237,1.0,0.26794928420117625
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2024,3,0.8,0.9,False,3,0.828983188213568,1.0,0.17101681178643202
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2025,0,0.5,0.6,False,66,0.5424665932593589,0.5606060606060606,0.018139467346701688
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2025,1,0.6,0.7,False,36,0.6421178212732168,0.6388888888888888,-0.003228932384327976
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2025,2,0.7,0.8,False,14,0.7493841811392491,0.7857142857142857,0.036330104575036604
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_elo,year,2025,3,0.8,0.9,False,5,0.8129534732776362,1.0,0.18704652672236377
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,all,all,0,0.5,0.6,False,1565,0.5486630084453734,0.5610223642172524,0.012359355771878966
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,all,all,1,0.6,0.7,False,1267,0.6489601194971395,0.6992896606156275,0.050329541118487975
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,all,all,2,0.7,0.8,False,1035,0.746608454173851,0.8154589371980676,0.06885048302421659
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,all,all,3,0.8,0.9,False,557,0.8444916256805007,0.9192100538599641,0.07471842817946339
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,all,all,4,0.9,1.0,True,138,0.9247203562895188,0.9492753623188406,0.024555006029321813
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R128,0,0.5,0.6,False,922,0.5480479435461935,0.5683297180043384,0.02028177445814494
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R128,1,0.6,0.7,False,660,0.6467603073172729,0.7121212121212122,0.0653609048039393
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R128,2,0.7,0.8,False,441,0.7460057438298872,0.8231292517006803,0.07712350787079314
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R128,3,0.8,0.9,False,223,0.8405419330252117,0.905829596412556,0.06528766338734426
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R128,4,0.9,1.0,True,49,0.9283443604191988,0.9591836734693877,0.030839313050188943
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R64,0,0.5,0.6,False,338,0.5483998033984779,0.5295857988165681,-0.01881400458190985
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R64,1,0.6,0.7,False,311,0.6524628057726534,0.7106109324758842,0.058148126703230885
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R64,2,0.7,0.8,False,306,0.7472754355914014,0.7679738562091504,0.020698420617748958
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R64,3,0.8,0.9,False,150,0.8439424268008114,0.8933333333333333,0.04939090653252187
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R64,4,0.9,1.0,True,44,0.9210228487100267,0.9545454545454546,0.03352260583542788
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R32,0,0.5,0.6,False,164,0.5521771989239002,0.5670731707317073,0.014895971807807107
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R32,1,0.6,0.7,False,157,0.6492916724517335,0.6687898089171974,0.019498136465463944
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R32,2,0.7,0.8,False,136,0.7438276897306149,0.8308823529411765,0.08705466321056166
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R32,3,0.8,0.9,False,95,0.8475600993107084,0.9473684210526315,0.09980832174192311
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R32,4,0.9,1.0,True,25,0.9255059969562255,0.92,-0.005505996956225445
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R16,0,0.5,0.6,False,77,0.5524455790912942,0.5584415584415584,0.005995979350264191
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R16,1,0.6,0.7,False,72,0.6508641430954646,0.625,-0.025864143095464587
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R16,2,0.7,0.8,False,73,0.7478762665461909,0.8904109589041096,0.1425346923579187
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R16,3,0.8,0.9,False,52,0.8518399469494281,0.9615384615384616,0.10969851458903346
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,R16,4,0.9,1.0,True,13,0.9188455491169288,0.9230769230769231,0.004231373959994289
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,QF,0,0.5,0.6,False,30,0.5499756355806779,0.6666666666666666,0.11669103108598877
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,QF,1,0.6,0.7,False,37,0.6524641107860139,0.5945945945945946,-0.057869516191419224
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,QF,2,0.7,0.8,False,46,0.7530375396807413,0.8695652173913043,0.11652767771056305
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,QF,3,0.8,0.9,False,27,0.854038412153561,0.9629629629629629,0.10892455080940189
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,QF,4,0.9,1.0,True,5,0.9247156848710872,1.0,0.07528431512891276
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,SF,0,0.5,0.6,False,20,0.5378372788783875,0.6,0.062162721121612474
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,SF,1,0.6,0.7,False,19,0.6446281766983466,0.631578947368421,-0.013049229329925582
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,SF,2,0.7,0.8,False,22,0.7575761372505944,0.8636363636363636,0.10606022638576929
slam-upsets-v1,completed_non_retirement,ATP,Wimbledon,surface_adjusted_elo,round,SF,3,0.8,0.9,False,9,0.8527104987922254,1.0,0.14728950120777462
