robustness_version,scenario,comparison_value,tour,slam,model,reference_model,matches_delta,expected_per_100_delta,actual_per_100_delta,excess_per_100_delta,brier_score_delta,log_loss_delta
slam-robustness-v1,common_surface_blend,surface_weight=0.75,ATP,Wimbledon,surface_blend_0.75,surface_adjusted_elo,0,4.881301356956001,-0.10228435049437579,-4.983585707450378,0.00904162500341768,0.02355179373453886
slam-robustness-v1,common_surface_blend,surface_weight=0.75,WTA,Australian Open,surface_blend_0.75,surface_adjusted_elo,0,0.5200224874337351,-0.12594458438287148,-0.645967071816608,-0.0002162562822439762,-0.0001756377821824362
slam-robustness-v1,common_surface_blend,surface_weight=0.75,WTA,Roland Garros,surface_blend_0.75,surface_adjusted_elo,0,2.161008741106265,-0.12668918918918948,-2.287697930295457,0.0034641548083863827,0.008900278512929849
slam-robustness-v1,common_surface_blend,surface_weight=0.75,WTA,US Open,surface_blend_0.75,surface_adjusted_elo,0,0.4317326285777199,-0.12631578947368283,-0.5580484180514041,0.0022939248901807097,0.006132128237882228
slam-robustness-v1,common_surface_blend,surface_weight=0.75,WTA,Wimbledon,surface_blend_0.75,surface_adjusted_elo,0,4.710246996742107,1.025869759143621,-3.6843772375984862,0.006677655294281021,0.015816930875113377
slam-robustness-v1,common_surface_blend,surface_weight=1.00,ATP,Australian Open,surface_blend_1.00,surface_adjusted_elo,0,0.9678773487990071,-0.10141987829614507,-1.0692972270951513,0.0028921316535876207,0.0074155928086636624
slam-robustness-v1,common_surface_blend,surface_weight=1.00,ATP,Roland Garros,surface_blend_1.00,surface_adjusted_elo,0,2.5242879914336953,-0.6591957811469982,-3.1834837725806917,0.003730981005177769,0.01078290069161103
slam-robustness-v1,common_surface_blend,surface_weight=1.00,ATP,US Open,surface_blend_1.00,surface_adjusted_elo,0,1.2013402595832936,1.313360370967974,0.11202011138467771,0.0063539932717183445,0.015293623206597662
slam-robustness-v1,common_surface_blend,surface_weight=1.00,ATP,Wimbledon,surface_blend_1.00,surface_adjusted_elo,0,6.322914400232257,2.9094915349956914,-3.41342286523657,0.0208634822219185,0.049665782791893376
slam-robustness-v1,common_surface_blend,surface_weight=1.00,WTA,Australian Open,surface_blend_1.00,surface_adjusted_elo,0,0.694343834252102,0.04198152812762146,-0.6523623061244808,0.00037579382740141054,0.0015033285842869226
slam-robustness-v1,common_surface_blend,surface_weight=1.00,WTA,Roland Garros,surface_blend_1.00,surface_adjusted_elo,0,2.8441171569028327,1.3513513513513509,-1.4927658055514839,0.008951293894967655,0.02203193417026983
slam-robustness-v1,common_surface_blend,surface_weight=1.00,WTA,US Open,surface_blend_1.00,surface_adjusted_elo,0,0.5223372217061346,0.5052631578947384,-0.017074063811397644,0.004796934602635,0.012556801718983213
slam-robustness-v1,common_surface_blend,surface_weight=1.00,WTA,Wimbledon,surface_blend_1.00,surface_adjusted_elo,0,6.152564010208124,3.4372499443710502,-2.7153140658370734,0.018093365965540453,0.041404244832451864
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,ATP,Australian Open,elo_k24_surface_0_25,surface_adjusted_elo,0,1.3971738713190085,-0.47329276538201626,-1.8704666367010256,0.0016200676137745063,0.005232502440618458
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,ATP,Roland Garros,elo_k24_surface_0_25,surface_adjusted_elo,0,1.4030432157480206,-0.2966381015161481,-1.6996813172641696,0.0020195275146518143,0.006000319143798283
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,ATP,US Open,elo_k24_surface_0_25,surface_adjusted_elo,0,1.2705032812525623,-0.10030090270812408,-1.3708041839606855,0.0015930682940192287,0.0050270650324864
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,ATP,Wimbledon,elo_k24_surface_0_25,surface_adjusted_elo,0,1.3495863905974517,-0.5796113194681212,-1.9291977100655773,0.001886401122674214,0.005383792864713466
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,WTA,Australian Open,elo_k24_surface_0_25,surface_adjusted_elo,0,1.1732191001633936,-0.25188916876574297,-1.4251082689291381,0.0002476656253740661,0.00044573144706672174
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,WTA,Roland Garros,elo_k24_surface_0_25,surface_adjusted_elo,0,1.2867860851942332,0.2533783783783754,-1.0334077068158556,0.0010683576135718797,0.002726291191056718
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,WTA,US Open,elo_k24_surface_0_25,surface_adjusted_elo,0,1.0728308596679241,0.2526315789473692,-0.8201992807205563,0.000259416954616315,0.0006541305903819961
slam-robustness-v1,common_alternative_elo_parameters,elo_k24_surface_0_25,WTA,Wimbledon,elo_k24_surface_0_25,surface_adjusted_elo,0,1.1467651764556024,0.5352363960749322,-0.611528780380669,0.0003036917688390983,0.0005770327012121212
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,ATP,Australian Open,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-1.1407894477614313,-0.27045300878972256,0.8703364389717088,0.0013138283574800347,0.0026562271972764284
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,ATP,Roland Garros,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-1.057241960191483,-0.08368051846312241,0.9735614417283602,0.0011012002329031934,0.001969133847604443
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,ATP,US Open,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-1.2393914994806394,0.6260202175152898,1.8654117169959292,0.0014599452658743406,0.0027567021395119573
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,ATP,Wimbledon,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-1.2859252937647696,0.7500852369587427,2.0360105307235132,0.0010058180042425702,0.001738686633982578
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,WTA,Australian Open,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-0.40197731695327477,-0.2099076406381215,0.19206967631515415,0.0020174812209279025,0.004650864712374525
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,WTA,Roland Garros,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-0.46844620673385506,0.46452702702702453,0.9329732337608814,0.0020150061072503334,0.004643452157431005
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,WTA,US Open,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-0.6245924718955926,0.2526315789473692,0.8772240508429604,0.0016766496151482124,0.005243355657670756
slam-robustness-v1,common_alternative_elo_parameters,elo_rank_init_surface_0_25,WTA,Wimbledon,elo_rank_init_surface_0_25,surface_adjusted_elo,0,-0.9376625173931217,0.49063336306868877,1.4282958804618087,0.0029812917587390964,0.006916518804189753
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,ATP,Australian Open,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,-2.8941550831160363,-0.10141987829614507,2.7927352048198903,-0.0024180368835651778,-0.008584373861566408
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,ATP,Roland Garros,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,-2.948559765233856,-0.09887936717204937,2.849680398061806,-0.0022282111338775834,-0.008229541688780762
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,ATP,US Open,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,-2.813140218473933,0.0,2.813140218473931,-0.0019016221494589092,-0.007184878610088097
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,ATP,Wimbledon,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,-2.691874912327087,0.0,2.6918749123270858,-0.0024732974922077045,-0.007706082683646476
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,WTA,Australian Open,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,3.6006362805264693,0.33585222502098944,-3.2647840555054803,0.0006255524125321488,0.002978520676382712
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,WTA,Roland Garros,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,3.5331011503729357,-0.5067567567567579,-4.03985790712969,-0.001168417634180574,-0.0014897084179111841
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,WTA,US Open,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,3.5350632688835546,0.042105263157896644,-3.4929580057256606,0.0009829407140320434,0.0024145840218470216
slam-robustness-v1,common_alternative_elo_parameters,elo_rolling_selection_surface_0_25,WTA,Wimbledon,elo_rolling_selection_surface_0_25,surface_adjusted_elo,0,3.263892203106309,-0.13380909901873395,-3.3977013021250437,0.0007692269461213042,0.0025443560300939527
