robustness_version,scenario,category,comparison_value,preferred_analysis,tour,slam,model,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,note
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,ATP,Wimbledon,market_odds,2001,2009,1096,1096,1096,315.8355945673109,250,-65.83559456731092,28.81711629263786,22.81021897810219,-6.006897314535668,-4.559733219383786,0.16203603714669243,0.49432867320449536,9,9,9,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,ATP,Wimbledon,overall_elo,2001,2009,1096,1096,1096,335.53011957003747,316,-19.53011957003747,30.61406200456546,28.83211678832117,-1.7819452162442948,-1.3255072632501468,0.19031424849601794,0.5593926052209932,9,9,9,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,ATP,Wimbledon,surface_adjusted_elo,2001,2009,1096,1096,1096,362.92578523897515,307,-55.92578523897515,33.11366653640284,28.01094890510949,-5.102717631293353,-3.693597892358068,0.1872035623461419,0.5540891494264233,9,9,9,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Australian Open,market_odds,2007,2009,373,373,373,99.85401596041042,99,-0.8540159604104218,26.770513662308424,26.541554959785525,-0.2289587025229013,-0.10469978932245556,0.1639387794504896,0.4959103724981553,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Australian Open,overall_elo,2007,2009,373,373,373,92.75483743670165,104,11.24516256329835,24.86724864254736,27.882037533512065,3.0147888909647054,1.426609219246666,0.17388545960096152,0.5197385000357433,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Australian Open,surface_adjusted_elo,2007,2009,373,373,373,94.5072556575323,102,7.492744342467702,25.33706585992823,27.34584450402145,2.008778644093218,0.9434144059325897,0.1722352667445406,0.5157754260075971,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Roland Garros,market_odds,2007,2009,377,377,377,100.94331083885922,92,-8.943310838859219,26.775414015612526,24.403183023872682,-2.372230991739846,-1.087248393839069,0.15969813970693686,0.48479966435325994,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Roland Garros,overall_elo,2007,2009,377,377,377,97.88309498978803,105,7.1169050102119655,25.96368567368383,27.851458885941646,1.887773212257816,0.8832488397605983,0.1747983027414007,0.5176880252946569,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Roland Garros,surface_adjusted_elo,2007,2009,377,377,377,102.41549231835307,102,-0.4154923183530741,27.16591308179127,27.055702917771885,-0.11021016401938306,-0.05065715913465403,0.17534142829668534,0.5191862554364598,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,US Open,market_odds,2007,2009,379,379,379,99.95386181473332,89,-10.953861814733315,26.373050610747576,23.482849604221634,-2.890201006525941,-1.3381182613611207,0.15906465045826204,0.4858358749310535,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,US Open,overall_elo,2007,2009,379,379,379,96.07902351320013,98,1.9209764867998729,25.35066583461745,25.857519788918207,0.506853954300758,0.23995480447180081,0.17016948747549454,0.5135884048028406,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,US Open,surface_adjusted_elo,2007,2009,379,379,379,97.72559326801466,100,2.274406731985337,25.785116957259806,26.385224274406333,0.600107317146527,0.28232086619932417,0.17153086927896405,0.5178068570998059,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Wimbledon,market_odds,2007,2009,373,373,373,96.92687033328725,95,-1.9268703332872548,25.985756121524734,25.46916890080429,-0.5165872207204436,-0.23746021989291186,0.16260367181470145,0.49372398360627434,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Wimbledon,overall_elo,2007,2009,373,373,373,91.89059334394679,103,11.10940665605321,24.635547813390563,27.613941018766756,2.9783932053761957,1.4097417251340691,0.176524548326896,0.5283471596410836,3,3,3,
slam-robustness-v1,common_era_2000-2009,fixed_era,2000-2009,False,WTA,Wimbledon,surface_adjusted_elo,2007,2009,373,373,373,101.53406412676904,97,-4.534064126769039,27.220928720313417,26.005361930294907,-1.215566790018509,-0.5522344378861151,0.17331130501875627,0.5205602545378323,3,3,3,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Australian Open,market_odds,2010,2019,1209,1209,1209,311.79960191573764,260,-51.79960191573764,25.789876088977472,21.505376344086024,-4.284499744891451,-3.575065172122689,0.14978338994036025,0.4614417891721502,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Australian Open,overall_elo,2010,2019,1209,1209,1209,353.021300372013,301,-52.021300372013,29.199445853764516,24.89660876757651,-4.302837086188007,-3.4358756371975367,0.16548565540480273,0.501868989478722,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Australian Open,surface_adjusted_elo,2010,2019,1209,1209,1209,358.43710388245694,299,-59.43710388245694,29.647403133371128,24.731182795698924,-4.916220337672203,-3.903591660309,0.165147098046292,0.5015535906149682,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Roland Garros,market_odds,2010,2019,1226,1226,1226,302.97363544008334,236,-66.97363544008334,24.712368306695215,19.249592169657422,-5.462776137037793,-4.6521228041022145,0.14205945141569207,0.44304482615795815,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Roland Garros,overall_elo,2010,2019,1226,1225,1225,353.06868627205785,287,-66.06868627205785,28.82193357322921,23.428571428571427,-5.393362144657783,-4.343554965635201,0.16277741936929907,0.49462080148962295,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Roland Garros,surface_adjusted_elo,2010,2019,1226,1225,1225,365.93924756311856,283,-82.93924756311856,29.872591637805595,23.10204081632653,-6.770550821479065,-5.377862858575494,0.1621138170599033,0.4946040762888342,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,US Open,market_odds,2010,2019,1182,1180,1180,304.59304483540274,283,-21.593044835402736,25.812969901305316,23.983050847457626,-1.8299190538476895,-1.5040057345432398,0.16403937406614075,0.496419757367807,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,US Open,overall_elo,2010,2019,1182,1182,1182,344.835925206598,305,-39.835925206598006,29.173936142690188,25.80372250423012,-3.370213638460068,-2.6582022445026965,0.17452913142398785,0.5212903031747511,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,US Open,surface_adjusted_elo,2010,2019,1182,1182,1182,352.4143772878989,305,-47.4143772878989,29.815091141108198,25.80372250423012,-4.011368636878079,-3.1385756361449597,0.17497495430282964,0.5231581820764432,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Wimbledon,market_odds,2010,2019,1223,1221,1221,309.6908872700816,272,-37.69088727008159,25.363709031128714,22.276822276822276,-3.086886754306436,-2.596522944500893,0.1560598708308785,0.4793429452998502,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Wimbledon,overall_elo,2010,2019,1223,1223,1223,350.7265401926551,329,-21.72654019265508,28.677558478549066,26.90106295993459,-1.776495518614479,-1.4329230317295563,0.17797619271999898,0.5340694682991328,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,ATP,Wimbledon,surface_adjusted_elo,2010,2019,1223,1223,1223,380.77248450707464,321,-59.77248450707464,31.134299632630796,26.24693376941946,-4.887365863211336,-3.821926394973933,0.17797439322420416,0.5344564925209118,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Australian Open,market_odds,2010,2019,1256,1256,1256,358.4368971073201,336,-22.43689710732008,28.537969514914018,26.751592356687897,-1.7863771582261208,-1.4579971162410157,0.1738858312074235,0.5208577912633047,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Australian Open,overall_elo,2010,2019,1256,1256,1256,335.9868479356517,354,18.013152064348276,26.750545217806664,28.18471337579618,1.4341681579895122,1.2039830298674405,0.18885635692220157,0.555804988508955,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Australian Open,surface_adjusted_elo,2010,2019,1256,1256,1256,340.0312886880828,358,17.968711311917218,27.072554831853722,28.503184713375795,1.4306298815220715,1.1959828622217086,0.1879282150478144,0.5537131196070013,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Roland Garros,market_odds,2010,2019,1249,1248,1248,357.58375883131515,338,-19.58375883131515,28.652544778150254,27.083333333333336,-1.5692114448169192,-1.2731025181462592,0.17609423324265552,0.5277831151765479,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Roland Garros,overall_elo,2010,2019,1249,1249,1249,341.61234796320883,367,25.387652036791167,27.350868531882213,29.383506805444355,2.032638273562143,1.6842029136630066,0.1908211686110548,0.5615887184767538,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Roland Garros,surface_adjusted_elo,2010,2019,1249,1249,1249,356.89269114244956,368,11.107308857550436,28.574274711164897,29.463570856685347,0.8892961455204512,0.7252633770691743,0.18977661757365816,0.559058468574784,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,US Open,market_odds,2010,2019,1247,1244,1244,354.4152224281216,335,-19.41522242812158,28.489969648562827,26.929260450160772,-1.5607091984020565,-1.264876866557994,0.18198523739551722,0.5416612135343396,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,US Open,overall_elo,2010,2019,1247,1247,1247,346.3975900545721,358,11.602409945427894,27.778475545675388,28.708901363271853,0.930425817596463,0.76795075189878,0.19114212484754986,0.5634799781017474,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,US Open,surface_adjusted_elo,2010,2019,1247,1247,1247,349.3040266047201,366,16.695973395279907,28.011549848012837,29.350441058540497,1.338891210527659,1.1009556847981714,0.19044228148694436,0.5618046517892697,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Wimbledon,market_odds,2010,2019,1249,1249,1249,364.35515177206094,350,-14.355151772060935,29.171749541397993,28.022417934347477,-1.1493316070505153,-0.9250271241739367,0.1854751946500983,0.5502691214207409,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Wimbledon,overall_elo,2010,2019,1249,1249,1249,346.2483564639976,400,53.751643536002405,27.722046154043042,32.02562049639712,4.303574342354075,3.561116580175116,0.2014590882536512,0.59060330692656,10,10,10,
slam-robustness-v1,common_era_2010-2019,fixed_era,2010-2019,False,WTA,Wimbledon,surface_adjusted_elo,2010,2019,1249,1249,1249,372.7409530284807,393,20.259046971519297,29.843150762888765,31.465172137710166,1.6220213748214007,1.3036910814665104,0.1988797568613346,0.5823591083317259,10,10,10,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Australian Open,market_odds,2020,2025,737,737,737,193.40052818028445,178,-15.400528180284454,26.241591340608473,24.151967435549523,-2.0896239050589487,-1.3478985136693509,0.16004818158478862,0.4838854688126312,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Australian Open,overall_elo,2020,2025,737,737,737,228.0347281597028,202,-26.03472815970281,30.94094004880635,27.408412483039346,-3.5325275657670026,-2.1517554424809195,0.1792452166916724,0.5340302222591718,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Australian Open,surface_adjusted_elo,2020,2025,737,737,737,230.58877539581428,203,-27.58877539581428,31.287486485185113,27.544097693351425,-3.743388791833688,-2.271725846316722,0.17919502496817047,0.5339425026390888,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Roland Garros,market_odds,2020,2025,738,737,737,196.8115368621867,183,-13.8115368621867,26.704414770988695,24.830393487109905,-1.8740212838787922,-1.2048254264407603,0.16621383167900133,0.5034991496703229,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Roland Garros,overall_elo,2020,2025,738,737,737,228.91292380249638,207,-21.91292380249638,31.060098209293944,28.08683853459973,-2.973259674694217,-1.8107324660521862,0.18583523006290312,0.5497370137304153,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Roland Garros,surface_adjusted_elo,2020,2025,738,737,737,239.51072459533862,202,-37.510724595338615,32.498063038716225,27.408412483039346,-5.089650555676881,-3.05054732107421,0.18327180592716005,0.5446982688968256,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,US Open,market_odds,2020,2025,726,724,724,192.83209214464983,198,5.167907855350165,26.63426687080799,27.348066298342545,0.7137994275345533,0.45370699182924645,0.17645000711969952,0.5253400460278316,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,US Open,overall_elo,2020,2025,726,725,725,230.44644095973848,215,-15.446440959738482,31.785715994446686,29.655172413793103,-2.1305435806535837,-1.2753466848340547,0.18841304561398367,0.5556313057231034,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,US Open,surface_adjusted_elo,2020,2025,726,725,725,234.9368514216497,214,-20.936851421649692,32.4050829547103,29.517241379310345,-2.8878415753999573,-1.718145079835216,0.1886757532618983,0.5561645150817837,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Wimbledon,market_odds,2021,2025,614,613,613,168.7060301209256,145,-23.70603012092559,27.52137522364202,23.65415986949429,-3.867215354147731,-2.238522207864968,0.16829436773845424,0.5067237651454303,5,5,5,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Wimbledon,overall_elo,2021,2025,614,614,614,196.30150029179552,176,-20.30150029179552,31.970928386285912,28.664495114006513,-3.3064332722794005,-1.8207918926330293,0.18530937757326843,0.549128538575772,5,5,5,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,ATP,Wimbledon,surface_adjusted_elo,2021,2025,614,614,614,210.62713419122986,176,-34.62713419122986,34.304093516486944,28.664495114006513,-5.639598402480432,-3.02843948177613,0.18763447450884269,0.5559498299038459,5,5,5,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Australian Open,market_odds,2020,2025,753,751,751,219.1616501762334,215,-4.161650176233394,29.182643165943198,28.62849533954727,-0.5541478263959246,-0.3457146588139496,0.18362186151451007,0.5464172849810877,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Australian Open,overall_elo,2020,2025,753,753,753,213.67677221093314,235,21.323227789066863,28.376729377281954,31.208499335989373,2.8317699587074183,1.7936345442314996,0.19398513613473417,0.5678841751034094,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Australian Open,surface_adjusted_elo,2020,2025,753,753,753,216.04242479942587,230,13.957575200574126,28.690893067652837,30.544488711819387,1.8535956441665506,1.1694662389438812,0.1939037896476413,0.5675635488627543,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Roland Garros,market_odds,2020,2025,742,740,740,216.70164587903025,217,0.2983541209697478,29.284006199868955,29.324324324324326,0.04031812445537132,0.024967953008765687,0.18667416389715175,0.549330781240556,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Roland Garros,overall_elo,2020,2025,742,742,742,208.60584211698858,243,34.39415788301142,28.113994894472853,32.74932614555256,4.635331251079705,2.9255626419232947,0.20787021932235653,0.6035779939710972,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Roland Garros,surface_adjusted_elo,2020,2025,742,742,742,219.11448458969014,241,21.885515410309864,29.530253987828857,32.479784366576816,2.94953037874796,1.8268757971629819,0.2049765461241062,0.5960363488540484,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,US Open,market_odds,2020,2025,749,748,748,218.3216707922076,189,-29.321670792207613,29.187389143343264,25.267379679144387,-3.9200094641988787,-2.4426070765162575,0.17183498516357087,0.5188826283000225,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,US Open,overall_elo,2020,2025,749,749,749,213.27496440222149,212,-1.2749644022214852,28.47462809108431,28.30440587449933,-0.170222216584978,-0.10743873686969521,0.18773447498613977,0.556019121420644,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,US Open,surface_adjusted_elo,2020,2025,749,749,749,216.16402385473842,211,-5.164023854738417,28.8603503143843,28.17089452603471,-0.6894557883495883,-0.43303269819294715,0.18765422657273606,0.5559554471418029,6,6,6,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Wimbledon,market_odds,2021,2025,620,619,619,184.42036962708295,187,2.5796303729170518,29.79327457626542,30.21001615508885,0.41674157882343327,0.23427298437086272,0.19435997029253715,0.5688041375982733,5,5,5,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Wimbledon,overall_elo,2021,2025,620,620,620,178.61344040512674,198,19.386559594873262,28.80861942018173,31.93548387096774,3.1268644507860097,1.785214825657352,0.20404907554127458,0.5939726057837335,5,5,5,
slam-robustness-v1,common_era_2020-2025,fixed_era,2020-2025,False,WTA,Wimbledon,surface_adjusted_elo,2021,2025,620,620,620,194.5869712867326,196,1.4130287132674084,31.384995368827838,31.612903225806452,0.22790785697861426,0.1260658060603576,0.20275173641328514,0.5901794745649457,5,5,5,
slam-robustness-v1,common_exclude_2020_2022,period_sensitivity,exclude 2020-2022 broad-period sensitivity window,False,ATP,Australian Open,market_odds,2001,2025,2588,2588,2588,700.6645341208161,615,-85.66453412081614,27.073590962937253,23.76352395672334,-3.3100670062139157,-3.9582529671276885,0.15875119680883257,0.4835767116961908,22,22,22,Broad sensitivity only; Australian Open 2020 predates the main pandemic disruption.
